Car ID,Date,Company,Model,Engine,Transmission,Body Style,Color,Price
281,1/28/2022,Volkswagen,Jetta,DoubleÂ Overhead Camshaft,Auto,Passenger,Black,22000
282,1/28/2022,Volkswagen,GTI,Overhead Camshaft,Manual,SUV,Black,25000
283,1/28/2022,Buick,Park Avenue,Overhead Camshaft,Manual,Hatchback,Pale White,23000
284,1/28/2022,Volkswagen,Jetta,DoubleÂ Overhead Camshaft,Auto,Passenger,Pale White,33000
285,1/28/2022,Oldsmobile,Silhouette,Overhead Camshaft,Manual,Sedan,Pale White,25000
286,1/30/2022,Honda,Accord,Overhead Camshaft,Manual,Sedan,Black,43000
287,1/30/2022,BMW,328i,Overhead Camshaft,Manual,Sedan,Pale White,21001
288,1/30/2022,Pontiac,Bonneville,Overhead Camshaft,Manual,Hatchback,Pale White,11501
289,1/30/2022,Volkswagen,Passat,DoubleÂ Overhead Camshaft,Auto,Hatchback,Pale White,32000
290,1/30/2022,Hyundai,Sonata,Overhead Camshaft,Manual,SUV,Black,20000
291,1/30/2022,Volkswagen,Passat,DoubleÂ Overhead Camshaft,Auto,Hatchback,Black,9000
292,1/30/2022,Ford,Crown Victoria,DoubleÂ Overhead Camshaft,Auto,Passenger,Pale White,29000
293,1/30/2022,Mercedes-B,C-Class,Overhead Camshaft,Manual,Hatchback,Pale White,17000
294,1/30/2022,Honda,Passport,Overhead Camshaft,Manual,Hatchback,Pale White,27000
295,1/30/2022,Honda,Odyssey,Overhead Camshaft,Manual,Passenger,Pale White,54000
296,1/30/2022,Mercury,Cougar,DoubleÂ Overhead Camshaft,Auto,Hatchback,Black,33000
297,1/30/2022,Honda,Passport,Overhead Camshaft,Manual,Hardtop,Pale White,27500
298,1/30/2022,Toyota,Celica,Overhead Camshaft,Manual,SUV,Pale White,14000
299,1/30/2022,Chevrolet,Camaro,DoubleÂ Overhead Camshaft,Auto,Sedan,Black,41000
300,1/30/2022,Ford,Taurus,Overhead Camshaft,Manual,SUV,Pale White,22000
301,1/31/2022,Ford,Focus,Overhead Camshaft,Manual,SUV,Pale White,24000
302,1/31/2022,Porsche,Boxter,Overhead Camshaft,Manual,SUV,Pale White,24250
303,1/31/2022,Oldsmobile,Intrigue,Overhead Camshaft,Manual,SUV,Pale White,37000
304,1/31/2022,Lexus,LX470,Overhead Camshaft,Manual,SUV,Pale White,54500
305,1/31/2022,Chrysler,Sebring Coupe,DoubleÂ Overhead Camshaft,Auto,Sedan,Pale White,46000
306,1/31/2022,Dodge,Stratus,Overhead Camshaft,Manual,Hatchback,Pale White,37000
307,1/31/2022,Dodge,Viper,Overhead Camshaft,Manual,SUV,Black,26000
308,1/31/2022,Nissan,Pathfinder,DoubleÂ Overhead Camshaft,Auto,Hatchback,Pale White,21000
309,1/31/2022,Toyota,Corolla,DoubleÂ Overhead Camshaft,Auto,Passenger,Pale White,41000
310,1/31/2022,Nissan,Quest,Overhead Camshaft,Manual,SUV,Black,12000
311,1/31/2022,Dodge,Stratus,Overhead Camshaft,Manual,Hatchback,Pale White,25100
312,1/31/2022,Toyota,Camry,Overhead Camshaft,Manual,Hatchback,Black,34000
313,1/31/2022,Oldsmobile,Aurora,Overhead Camshaft,Manual,Passenger,Pale White,34000
314,1/31/2022,Mitsubishi,Montero Sport,DoubleÂ Overhead Camshaft,Auto,Hardtop,Pale White,39000
315,1/31/2022,Mercury,Cougar,DoubleÂ Overhead Camshaft,Auto,Hatchback,Black,33000
316,2/3/2022,Lincoln,Navigator,Overhead Camshaft,Manual,Sedan,Pale White,33000
317,2/3/2022,Acura,RL,Overhead Camshaft,Manual,SUV,Black,18000
318,2/3/2022,Honda,Accord,DoubleÂ Overhead Camshaft,Auto,Sedan,Pale White,21000
319,2/3/2022,Mitsubishi,Montero Sport,DoubleÂ Overhead Camshaft,Auto,SUV,Pale White,39000
320,2/3/2022,Mercedes-B,M-Class,Overhead Camshaft,Manual,SUV,Pale White,25000
321,2/3/2022,Nissan,Pathfinder,DoubleÂ Overhead Camshaft,Auto,SUV,Pale White,46000
322,2/3/2022,Chevrolet,Metro,Overhead Camshaft,Manual,Passenger,Pale White,13500
323,2/3/2022,Dodge,Dakota,DoubleÂ Overhead Camshaft,Auto,Sedan,Pale White,21000
324,2/3/2022,Hyundai,Sonata,Overhead Camshaft,Manual,SUV,Pale White,13000
325,2/3/2022,Ford,Taurus,Overhead Camshaft,Manual,SUV,Black,43000
326,2/3/2022,Toyota,RAV4,Overhead Camshaft,Manual,Hatchback,Pale White,22000
327,2/3/2022,Porsche,Boxter,DoubleÂ Overhead Camshaft,Auto,SUV,Black,26000
328,2/3/2022,Honda,CR-V,DoubleÂ Overhead Camshaft,Auto,SUV,Pale White,12000
329,2/3/2022,Toyota,Corolla,Overhead Camshaft,Manual,Passenger,Pale White,22000
330,2/3/2022,Nissan,Pathfinder,DoubleÂ Overhead Camshaft,Auto,Hatchback,Pale White,21900
331,2/3/2022,Volkswagen,Beetle,DoubleÂ Overhead Camshaft,Auto,Hatchback,Pale White,45000
332,2/3/2022,Plymouth,Prowler,Overhead Camshaft,Manual,Hatchback,Pale White,71000
333,2/3/2022,Saturn,LW,Overhead Camshaft,Manual,Hatchback,Pale White,13000
334,2/3/2022,Mercury,Villager,Overhead Camshaft,Manual,Passenger,Pale White,14000
335,2/3/2022,Chevrolet,Metro,Overhead Camshaft,Manual,Passenger,Pale White,13000
336,2/3/2022,Saab,5-Sep,Overhead Camshaft,Manual,Hatchback,Pale White,28000
337,2/3/2022,Mercedes-B,SLK230,Overhead Camshaft,Manual,Hatchback,Pale White,14000
338,2/3/2022,Nissan,Xterra,Overhead Camshaft,Manual,Passenger,Pale White,31000
339,2/3/2022,Ford,Crown Victoria,DoubleÂ Overhead Camshaft,Auto,Passenger,Pale White,29200
340,2/3/2022,Chevrolet,Lumina,Overhead Camshaft,Manual,Passenger,Black,42000
341,2/3/2022,Ford,Ranger,Overhead Camshaft,Manual,Hardtop,Black,18000
342,2/3/2022,Audi,A6,Overhead Camshaft,Manual,SUV,Pale White,13000
343,2/3/2022,Cadillac,Eldorado,Overhead Camshaft,Manual,Passenger,Black,85000
344,2/3/2022,Pontiac,Sunfire,Overhead Camshaft,Manual,Sedan,Pale White,43000
345,2/3/2022,Buick,Regal,Overhead Camshaft,Manual,Passenger,Pale White,43500
346,2/6/2022,Toyota,Tacoma,Overhead Camshaft,Manual,SUV,Black,36000
347,2/6/2022,Infiniti,I30,Overhead Camshaft,Manual,SUV,Pale White,16000
348,2/6/2022,Ford,Windstar,DoubleÂ Overhead Camshaft,Auto,Sedan,Pale White,31000
349,2/6/2022,Dodge,Avenger,DoubleÂ Overhead Camshaft,Auto,Passenger,Black,16000
350,2/6/2022,Saturn,LS,Overhead Camshaft,Manual,Sedan,Pale White,14000
351,2/6/2022,Dodge,Durango,DoubleÂ Overhead Camshaft,Auto,SUV,Black,24000
352,2/6/2022,Dodge,Ram Pickup,DoubleÂ Overhead Camshaft,Auto,SUV,Pale White,39000
353,2/6/2022,Acura,TL,Overhead Camshaft,Manual,Hatchback,Pale White,14500
354,2/6/2022,Volvo,S70,DoubleÂ Overhead Camshaft,Auto,SUV,Pale White,20000
355,2/6/2022,Nissan,Pathfinder,Overhead Camshaft,Manual,Hardtop,Pale White,16500
356,2/6/2022,Volkswagen,Passat,DoubleÂ Overhead Camshaft,Auto,Hatchback,Pale White,31000
357,2/6/2022,BMW,528i,Overhead Camshaft,Manual,SUV,Black,21000
358,2/6/2022,Mitsubishi,Diamante,DoubleÂ Overhead Camshaft,Auto,Hatchback,Pale White,21000
359,2/6/2022,Toyota,RAV4,Overhead Camshaft,Manual,Hatchback,Black,85600
360,2/6/2022,Dodge,Caravan,DoubleÂ Overhead Camshaft,Auto,Hardtop,Black,23000
361,2/6/2022,BMW,323i,Overhead Camshaft,Manual,Hatchback,Pale White,21000
362,2/6/2022,Mitsubishi,3000GT,Overhead Camshaft,Manual,Sedan,Pale White,24000
363,2/6/2022,Dodge,Ram Wagon,DoubleÂ Overhead Camshaft,Auto,Passenger,Black,22000
364,2/6/2022,Volkswagen,GTI,Overhead Camshaft,Manual,SUV,Black,25000
365,2/6/2022,Plymouth,Neon,Overhead Camshaft,Manual,SUV,Pale White,22500
366,2/6/2022,Jeep,Wrangler,DoubleÂ Overhead Camshaft,Auto,Hatchback,Pale White,19000
367,2/6/2022,Plymouth,Neon,DoubleÂ Overhead Camshaft,Auto,SUV,Pale White,27000
368,2/6/2022,Lexus,LS400,DoubleÂ Overhead Camshaft,Auto,Sedan,Pale White,18000
369,2/6/2022,Plymouth,Voyager,Overhead Camshaft,Manual,Passenger,Black,75000
370,2/6/2022,Plymouth,Prowler,Overhead Camshaft,Manual,Hatchback,Pale White,71500
371,2/6/2022,Saturn,SC,Overhead Camshaft,Manual,Hatchback,Pale White,61500
372,2/6/2022,Mitsubishi,Diamante,DoubleÂ Overhead Camshaft,Auto,Hatchback,Pale White,21500
373,2/6/2022,Lexus,LS400,Overhead Camshaft,Manual,Sedan,Pale White,25000
374,2/6/2022,Mercedes-B,CL500,Overhead Camshaft,Manual,SUV,Pale White,29000
375,2/6/2022,Lexus,GS400,DoubleÂ Overhead Camshaft,Auto,Hatchback,Black,12000
376,2/6/2022,Dodge,Caravan,DoubleÂ Overhead Camshaft,Auto,Hardtop,Black,23000
377,2/6/2022,Mitsubishi,Diamante,Overhead Camshaft,Manual,Hatchback,Pale White,19000
378,2/6/2022,Pontiac,Bonneville,DoubleÂ Overhead Camshaft,Auto,Hatchback,Pale White,19500
379,2/6/2022,Mitsubishi,Diamante,DoubleÂ Overhead Camshaft,Auto,Hatchback,Pale White,21000
380,2/6/2022,Nissan,Frontier,Overhead Camshaft,Manual,Hatchback,Pale White,20000
381,2/6/2022,Mitsubishi,Montero Sport,Overhead Camshaft,Manual,Hardtop,Pale White,29001
382,2/6/2022,Audi,A6,Overhead Camshaft,Manual,SUV,Black,25500
383,2/6/2022,Dodge,Caravan,DoubleÂ Overhead Camshaft,Auto,Hardtop,Pale White,19000
384,2/6/2022,Acura,RL,DoubleÂ Overhead Camshaft,Auto,SUV,Black,24000
385,2/6/2022,Dodge,Ram Pickup,Overhead Camshaft,Manual,Hardtop,Pale White,20000
386,2/6/2022,Buick,Regal,DoubleÂ Overhead Camshaft,Auto,Passenger,Black,19000
387,2/6/2022,Oldsmobile,Intrigue,Overhead Camshaft,Manual,SUV,Pale White,37000
388,2/6/2022,Mercedes-B,SLK,Overhead Camshaft,Manual,Passenger,Pale White,17000
389,2/6/2022,Buick,Park Avenue,Overhead Camshaft,Manual,Hatchback,Black,29500
390,2/6/2022,Lexus,LS400,DoubleÂ Overhead Camshaft,Auto,Sedan,Pale White,46000
391,2/7/2022,Acura,Integra,DoubleÂ Overhead Camshaft,Auto,Passenger,Black,45000
392,2/7/2022,Ford,Mustang,Overhead Camshaft,Manual,Hatchback,Pale White,25000
393,2/7/2022,Ford,Ranger,Overhead Camshaft,Manual,Hardtop,Black,25000
394,2/7/2022,Chevrolet,Cavalier,Overhead Camshaft,Manual,SUV,Pale White,14000
395,2/7/2022,Mercedes-B,SLK,DoubleÂ Overhead Camshaft,Auto,Passenger,Pale White,19000
396,2/7/2022,Chevrolet,Lumina,Overhead Camshaft,Manual,Passenger,Pale White,12000
397,2/7/2022,Acura,RL,Overhead Camshaft,Manual,SUV,Pale White,17000
398,2/7/2022,Chrysler,LHS,DoubleÂ Overhead Camshaft,Auto,Hatchback,Black,26000
399,2/7/2022,Toyota,Sienna,Overhead Camshaft,Manual,Passenger,Black,27000
400,2/7/2022,Jeep,Wrangler,DoubleÂ Overhead Camshaft,Auto,Hatchback,Pale White,19000
401,2/8/2022,Mitsubishi,Montero Sport,Overhead Camshaft,Manual,SUV,Pale White,29000
402,2/8/2022,Mercedes-B,C-Class,DoubleÂ Overhead Camshaft,Auto,Hatchback,Black,14000
403,2/8/2022,Cadillac,Eldorado,DoubleÂ Overhead Camshaft,Auto,Passenger,Black,60000
404,2/8/2022,Porsche,Boxter,Overhead Camshaft,Manual,SUV,Pale White,14000
405,2/8/2022,Dodge,Avenger,DoubleÂ Overhead Camshaft,Auto,Passenger,Pale White,22500
406,2/8/2022,Mitsubishi,Diamante,Overhead Camshaft,Manual,Hatchback,Black,22000
407,2/8/2022,Volvo,C70,Overhead Camshaft,Manual,Hatchback,Pale White,24000
408,2/8/2022,Honda,Accord,Overhead Camshaft,Manual,Sedan,Black,43500
409,2/8/2022,Toyota,Camry,Overhead Camshaft,Manual,Hatchback,Black,29000
410,2/8/2022,Pontiac,Grand Prix,DoubleÂ Overhead Camshaft,Auto,Passenger,Pale White,42000
411,2/8/2022,Jeep,Grand Cherokee,Overhead Camshaft,Manual,SUV,Black,19000
412,2/8/2022,Toyota,Celica,Overhead Camshaft,Manual,SUV,Pale White,14000
413,2/8/2022,Lincoln,Continental,Overhead Camshaft,Manual,Passenger,Black,18000
414,2/8/2022,Nissan,Xterra,DoubleÂ Overhead Camshaft,Auto,Passenger,Black,9000
415,2/8/2022,Mercedes-B,SL-Class,Overhead Camshaft,Manual,Hardtop,Pale White,26000
416,2/8/2022,Ford,F-Series,Overhead Camshaft,Manual,Passenger,Pale White,13000
417,2/8/2022,Porsche,Boxter,Overhead Camshaft,Manual,SUV,Pale White,24000
418,2/8/2022,Mercedes-B,SLK,DoubleÂ Overhead Camshaft,Auto,Passenger,Pale White,46000
419,2/8/2022,Mercury,Sable,DoubleÂ Overhead Camshaft,Auto,Sedan,Pale White,39000
420,2/8/2022,Acura,TL,DoubleÂ Overhead Camshaft,Auto,Hatchback,Pale White,24000
421,2/9/2022,Pontiac,Grand Prix,DoubleÂ Overhead Camshaft,Auto,Passenger,Pale White,19000
422,2/9/2022,Mercury,Villager,DoubleÂ Overhead Camshaft,Auto,Passenger,Black,28001
423,2/9/2022,Oldsmobile,Silhouette,DoubleÂ Overhead Camshaft,Auto,Sedan,Black,60001
424,2/9/2022,Mercury,Cougar,Overhead Camshaft,Manual,Hatchback,Pale White,22001
425,2/9/2022,BMW,323i,DoubleÂ Overhead Camshaft,Auto,Hatchback,Pale White,22001
426,2/9/2022,Plymouth,Neon,Overhead Camshaft,Manual,SUV,Pale White,22000
427,2/9/2022,Mitsubishi,Diamante,DoubleÂ Overhead Camshaft,Auto,Hatchback,Pale White,21500
428,2/9/2022,Toyota,4Runner,Overhead Camshaft,Manual,Sedan,Black,25000
429,2/9/2022,Mercedes-B,S-Class,Overhead Camshaft,Manual,SUV,Black,85000
430,2/9/2022,Mitsubishi,3000GT,Overhead Camshaft,Manual,Sedan,Pale White,21000
431,2/9/2022,Acura,RL,DoubleÂ Overhead Camshaft,Auto,SUV,Black,24000
432,2/9/2022,Audi,A8,Overhead Camshaft,Manual,Passenger,Black,44000
433,2/9/2022,Cadillac,Eldorado,Overhead Camshaft,Manual,Passenger,Pale White,31500
434,2/9/2022,Mercedes-B,SLK,DoubleÂ Overhead Camshaft,Auto,Passenger,Pale White,46000
435,2/9/2022,Ford,F-Series,Overhead Camshaft,Manual,Passenger,Black,22100
436,2/9/2022,Jeep,Grand Cherokee,Overhead Camshaft,Manual,SUV,Pale White,21000
437,2/9/2022,Honda,Accord,Overhead Camshaft,Manual,Sedan,Pale White,14000
438,2/9/2022,BMW,328i,DoubleÂ Overhead Camshaft,Auto,Sedan,Black,18000
439,2/9/2022,Volkswagen,Cabrio,DoubleÂ Overhead Camshaft,Auto,Sedan,Black,16000
440,2/9/2022,Pontiac,Sunfire,DoubleÂ Overhead Camshaft,Auto,Sedan,Black,18000
441,2/9/2022,Volvo,C70,Overhead Camshaft,Manual,Hatchback,Black,36000
442,2/9/2022,Mercedes-B,S-Class,DoubleÂ Overhead Camshaft,Auto,SUV,Pale White,10000
443,2/9/2022,Mitsubishi,Montero Sport,DoubleÂ Overhead Camshaft,Auto,Hardtop,Black,45000
444,2/9/2022,Oldsmobile,Intrigue,DoubleÂ Overhead Camshaft,Auto,SUV,Pale White,45000
445,2/9/2022,Dodge,Dakota,DoubleÂ Overhead Camshaft,Auto,Sedan,Pale White,21100
446,2/10/2022,Acura,TL,DoubleÂ Overhead Camshaft,Auto,Hatchback,Black,28001
447,2/10/2022,Volkswagen,GTI,DoubleÂ Overhead Camshaft,Auto,SUV,Pale White,25000
448,2/10/2022,Chrysler,300M,DoubleÂ Overhead Camshaft,Auto,SUV,Black,26000
449,2/10/2022,Oldsmobile,Silhouette,Overhead Camshaft,Manual,Sedan,Pale White,15000
450,2/10/2022,Infiniti,I30,DoubleÂ Overhead Camshaft,Auto,Hardtop,Black,21000
451,2/14/2022,Lexus,GS400,DoubleÂ Overhead Camshaft,Auto,Hatchback,Pale White,31001
452,2/14/2022,Jeep,Grand Cherokee,Overhead Camshaft,Manual,SUV,Pale White,21001
453,2/14/2022,Mercedes-B,CL500,Overhead Camshaft,Manual,SUV,Black,22001
454,2/14/2022,Volkswagen,Jetta,DoubleÂ Overhead Camshaft,Auto,Passenger,Pale White,38000
455,2/14/2022,Chrysler,300M,DoubleÂ Overhead Camshaft,Auto,SUV,Black,26000
456,2/14/2022,Mercury,Mystique,DoubleÂ Overhead Camshaft,Auto,Passenger,Pale White,29000
457,2/14/2022,Lexus,GS400,DoubleÂ Overhead Camshaft,Auto,Hatchback,Pale White,31000
458,2/14/2022,Nissan,Altima,DoubleÂ Overhead Camshaft,Auto,Hatchback,Pale White,21000
459,2/14/2022,Ford,Contour,DoubleÂ Overhead Camshaft,Auto,Sedan,Pale White,62000
460,2/14/2022,Mitsubishi,Galant,DoubleÂ Overhead Camshaft,Auto,Passenger,Pale White,36600
461,2/14/2022,Ford,Crown Victoria,Overhead Camshaft,Manual,Passenger,Pale White,20000
462,2/14/2022,Nissan,Frontier,Overhead Camshaft,Manual,Hatchback,Black,53000
463,2/14/2022,Mitsubishi,Eclipse,DoubleÂ Overhead Camshaft,Auto,Hardtop,Black,27500
464,2/14/2022,Acura,RL,Overhead Camshaft,Manual,SUV,Pale White,31000
465,2/14/2022,Plymouth,Neon,DoubleÂ Overhead Camshaft,Auto,SUV,Pale White,27000
466,2/14/2022,Chevrolet,Monte Carlo,Overhead Camshaft,Manual,Hatchback,Black,44000
467,2/14/2022,Lincoln,Navigator,DoubleÂ Overhead Camshaft,Auto,Sedan,Black,19000
468,2/14/2022,Mitsubishi,Montero Sport,DoubleÂ Overhead Camshaft,Auto,Hatchback,Pale White,53500
469,2/14/2022,Oldsmobile,Intrigue,DoubleÂ Overhead Camshaft,Auto,SUV,Pale White,45000
470,2/14/2022,Pontiac,Bonneville,DoubleÂ Overhead Camshaft,Auto,Hatchback,Pale White,20000
471,2/14/2022,Ford,Windstar,DoubleÂ Overhead Camshaft,Auto,Sedan,Pale White,19000
472,2/14/2022,Volkswagen,GTI,DoubleÂ Overhead Camshaft,Auto,SUV,Pale White,25000
473,2/14/2022,Plymouth,Prowler,Overhead Camshaft,Manual,Hatchback,Pale White,16000
474,2/14/2022,Chrysler,Concorde,DoubleÂ Overhead Camshaft,Auto,Hardtop,Pale White,42000
475,2/14/2022,Mercedes-B,SLK230,DoubleÂ Overhead Camshaft,Auto,Hatchback,Black,33000
476,2/14/2022,Ford,Expedition,DoubleÂ Overhead Camshaft,Auto,SUV,Black,26000
477,2/14/2022,Dodge,Durango,DoubleÂ Overhead Camshaft,Auto,SUV,Black,19000
478,2/14/2022,Cadillac,Eldorado,Overhead Camshaft,Manual,Passenger,Pale White,31000
479,2/14/2022,Subaru,Outback,Overhead Camshaft,Manual,SUV,Pale White,49300
480,2/14/2022,Subaru,Forester,Overhead Camshaft,Manual,Hardtop,Pale White,17500
481,2/14/2022,Volvo,S80,Overhead Camshaft,Manual,Sedan,Pale White,25000
482,2/14/2022,Oldsmobile,Intrigue,DoubleÂ Overhead Camshaft,Auto,SUV,Pale White,45000
483,2/14/2022,Volkswagen,GTI,Overhead Camshaft,Manual,SUV,Black,25000
484,2/14/2022,Chevrolet,Monte Carlo,Overhead Camshaft,Manual,Hatchback,Pale White,17000
485,2/14/2022,Mercedes-B,S-Class,Overhead Camshaft,Manual,SUV,Pale White,21500
486,2/15/2022,Ford,Expedition,DoubleÂ Overhead Camshaft,Auto,SUV,Black,26001
487,2/15/2022,Subaru,Forester,DoubleÂ Overhead Camshaft,Auto,SUV,Black,22001
488,2/15/2022,Saab,3-Sep,DoubleÂ Overhead Camshaft,Auto,Sedan,Black,23501
489,2/15/2022,Saturn,SC,Overhead Camshaft,Manual,SUV,Pale White,61000
490,2/15/2022,Saturn,LW,Overhead Camshaft,Manual,Hatchback,Pale White,13500
491,2/15/2022,Dodge,Durango,DoubleÂ Overhead Camshaft,Auto,SUV,Black,24000
492,2/15/2022,Mitsubishi,3000GT,Overhead Camshaft,Manual,Sedan,Pale White,24000
493,2/15/2022,Chevrolet,Monte Carlo,DoubleÂ Overhead Camshaft,Auto,Hatchback,Pale White,21200
494,2/15/2022,Mercury,Mountaineer,DoubleÂ Overhead Camshaft,Auto,Hardtop,Pale White,21000
495,2/15/2022,Saturn,SC,DoubleÂ Overhead Camshaft,Auto,Hardtop,Black,33000
496,2/15/2022,Mercedes-B,S-Class,Overhead Camshaft,Manual,SUV,Pale White,21000
497,2/15/2022,BMW,323i,DoubleÂ Overhead Camshaft,Auto,Hatchback,Black,9200
498,2/15/2022,Mercury,Grand Marquis,Overhead Camshaft,Manual,SUV,Pale White,16000
499,2/15/2022,BMW,528i,Overhead Camshaft,Manual,SUV,Pale White,29000
500,2/15/2022,Mitsubishi,Galant,DoubleÂ Overhead Camshaft,Auto,Passenger,Pale White,36000
501,2/15/2022,BMW,528i,DoubleÂ Overhead Camshaft,Auto,SUV,Pale White,62000
502,2/15/2022,Jeep,Cherokee,DoubleÂ Overhead Camshaft,Auto,Sedan,Pale White,14000
503,2/15/2022,Volkswagen,Passat,Overhead Camshaft,Manual,Hatchback,Pale White,12000
504,2/15/2022,Porsche,Carrera Coupe,Overhead Camshaft,Manual,Hatchback,Pale White,26500
505,2/15/2022,Chrysler,300M,DoubleÂ Overhead Camshaft,Auto,SUV,Pale White,22650
506,2/15/2022,Dodge,Ram Pickup,DoubleÂ Overhead Camshaft,Auto,Hatchback,Pale White,57500
507,2/15/2022,Mercedes-B,C-Class,DoubleÂ Overhead Camshaft,Auto,Hatchback,Pale White,15500
508,2/15/2022,Mercury,Sable,DoubleÂ Overhead Camshaft,Auto,Sedan,Pale White,39600
509,2/15/2022,Oldsmobile,Silhouette,Overhead Camshaft,Manual,Sedan,Pale White,25000
510,2/15/2022,Toyota,Celica,Overhead Camshaft,Manual,SUV,Pale White,14000
511,2/15/2022,Acura,TL,DoubleÂ Overhead Camshaft,Auto,Hatchback,Pale White,24000
512,2/15/2022,Mitsubishi,Diamante,Overhead Camshaft,Manual,Hatchback,Pale White,12000
513,2/15/2022,Toyota,Corolla,Overhead Camshaft,Manual,Passenger,Pale White,14000
514,2/15/2022,Volvo,S40,DoubleÂ Overhead Camshaft,Auto,Sedan,Pale White,42000
515,2/15/2022,Audi,A4,Overhead Camshaft,Manual,Hardtop,Pale White,12500
516,2/15/2022,Buick,Park Avenue,DoubleÂ Overhead Camshaft,Auto,Hatchback,Black,61000
517,2/15/2022,Chrysler,Concorde,DoubleÂ Overhead Camshaft,Auto,Hardtop,Pale White,46000
518,2/15/2022,Cadillac,Catera,DoubleÂ Overhead Camshaft,Auto,Hatchback,Pale White,28100
519,2/15/2022,Infiniti,I30,Overhead Camshaft,Manual,Hardtop,Pale White,22000
520,2/15/2022,Mercury,Grand Marquis,Overhead Camshaft,Manual,SUV,Black,49000
521,2/15/2022,BMW,528i,Overhead Camshaft,Manual,SUV,Pale White,14000
522,2/15/2022,Volvo,S80,Overhead Camshaft,Manual,Sedan,Pale White,21000
523,2/15/2022,BMW,323i,DoubleÂ Overhead Camshaft,Auto,Hatchback,Black,9500
524,2/15/2022,Plymouth,Voyager,Overhead Camshaft,Manual,Passenger,Pale White,20000
525,2/15/2022,Volvo,V70,DoubleÂ Overhead Camshaft,Auto,Passenger,Black,39000
526,2/16/2022,Dodge,Durango,Overhead Camshaft,Manual,SUV,Black,22000
527,2/16/2022,Lexus,GS400,DoubleÂ Overhead Camshaft,Auto,Hatchback,Pale White,31000
528,2/16/2022,BMW,528i,Overhead Camshaft,Manual,SUV,Pale White,29000
529,2/16/2022,Oldsmobile,Cutlass,DoubleÂ Overhead Camshaft,Auto,Sedan,Pale White,15000
530,2/16/2022,Plymouth,Voyager,Overhead Camshaft,Manual,Passenger,Pale White,20000
531,2/16/2022,Pontiac,Grand Prix,DoubleÂ Overhead Camshaft,Auto,Passenger,Pale White,19000
532,2/16/2022,Porsche,Carrera Coupe,DoubleÂ Overhead Camshaft,Auto,Hatchback,Pale White,22000
533,2/16/2022,Lexus,GS400,DoubleÂ Overhead Camshaft,Auto,Hatchback,Black,12000
534,2/16/2022,Toyota,Corolla,Overhead Camshaft,Manual,Passenger,Pale White,14000
535,2/16/2022,Saturn,SW,DoubleÂ Overhead Camshaft,Auto,Passenger,Pale White,25000
536,2/16/2022,Volvo,C70,Overhead Camshaft,Manual,Hatchback,Black,17000
537,2/16/2022,Plymouth,Breeze,DoubleÂ Overhead Camshaft,Auto,Hardtop,Pale White,39000
538,2/16/2022,Chrysler,Sebring Coupe,DoubleÂ Overhead Camshaft,Auto,Sedan,Pale White,19000
539,2/16/2022,Nissan,Pathfinder,Overhead Camshaft,Manual,Hatchback,Pale White,16000
540,2/16/2022,Chrysler,LHS,DoubleÂ Overhead Camshaft,Auto,Hatchback,Pale White,21000
541,2/18/2022,Chevrolet,Camaro,DoubleÂ Overhead Camshaft,Auto,Sedan,Black,41000
542,2/18/2022,Cadillac,Escalade,DoubleÂ Overhead Camshaft,Auto,Sedan,Black,26000
543,2/18/2022,Volkswagen,Passat,DoubleÂ Overhead Camshaft,Auto,Hatchback,Black,9000
544,2/18/2022,Toyota,Celica,Overhead Camshaft,Manual,SUV,Pale White,14000
545,2/18/2022,Porsche,Carrera Coupe,Overhead Camshaft,Manual,Hardtop,Black,16700
546,2/18/2022,Dodge,Ram Van,DoubleÂ Overhead Camshaft,Auto,Hatchback,Pale White,15000
547,2/18/2022,Volkswagen,Passat,Overhead Camshaft,Manual,Hatchback,Pale White,27000
548,2/18/2022,Ford,Expedition,DoubleÂ Overhead Camshaft,Auto,SUV,Black,41000
549,2/18/2022,Dodge,Durango,Overhead Camshaft,Manual,SUV,Pale White,31000
550,2/18/2022,Cadillac,DeVille,DoubleÂ Overhead Camshaft,Auto,SUV,Pale White,22000
